ts_iso,t_sec,rate
2026-03-28T00:00:01Z,1774656001,0.00010000
2026-03-28T08:00:01Z,1774684801,0.00010000
2026-03-28T16:00:01Z,1774713601,0.00010000
2026-03-29T00:00:01Z,1774742401,0.00016800
2026-03-29T08:00:01Z,1774771201,0.00010000
2026-03-29T16:00:01Z,1774800001,0.00010000
2026-03-30T00:00:01Z,1774828801,-0.00006400
2026-03-30T08:00:01Z,1774857601,0.00063900
2026-03-30T16:00:01Z,1774886401,0.00010000
2026-03-31T00:00:01Z,1774915201,0.00010000
2026-03-31T08:00:01Z,1774944001,0.00592600
2026-03-31T16:00:01Z,1774972801,0.00010000
2026-04-01T00:00:01Z,1775001601,0.00010000
2026-04-01T08:00:01Z,1775030401,0.00386500
2026-04-01T16:00:01Z,1775059201,0.00010000
2026-04-02T00:00:01Z,1775088001,0.00010000
2026-04-02T08:00:01Z,1775116801,0.00010000
2026-04-02T16:00:01Z,1775145601,0.00010000
2026-04-03T00:00:01Z,1775174401,0.00010000
2026-04-03T08:00:01Z,1775203201,-0.00129300
2026-04-03T16:00:01Z,1775232001,-0.00223100
2026-04-04T00:00:01Z,1775260801,-0.00226500
2026-04-04T08:00:01Z,1775289601,-0.00136300
2026-04-04T16:00:01Z,1775318401,-0.00136200
2026-04-05T00:00:01Z,1775347201,0.00009900
2026-04-05T08:00:01Z,1775376001,-0.00140100
2026-04-05T16:00:01Z,1775404801,-0.00248300
2026-04-06T00:00:01Z,1775433601,0.00010000
2026-04-06T08:00:01Z,1775462401,0.00010000
2026-04-06T16:00:01Z,1775491201,0.00010000
2026-04-07T00:00:01Z,1775520001,0.00010000
2026-04-07T08:00:01Z,1775548801,-0.00043500
2026-04-07T16:00:01Z,1775577601,0.00010000
2026-04-08T00:00:01Z,1775606401,0.00010000
2026-04-08T08:00:01Z,1775635201,0.00122000
2026-04-08T16:00:01Z,1775664001,0.00010000
2026-04-09T00:00:01Z,1775692801,0.00010000
2026-04-09T08:00:01Z,1775721601,-0.00055800
2026-04-09T16:00:01Z,1775750401,0.00003600
2026-04-10T00:00:01Z,1775779201,-0.00021100
2026-04-10T08:00:01Z,1775808001,0.00003900
2026-04-10T16:00:01Z,1775836801,0.00010000
2026-04-11T00:00:01Z,1775865601,0.00010000
2026-04-11T08:00:01Z,1775894401,-0.00019600
2026-04-11T16:00:01Z,1775923201,0.00010000
2026-04-12T00:00:01Z,1775952001,0.00010000
2026-04-12T08:00:01Z,1775980801,-0.00108700
2026-04-12T16:00:01Z,1776009601,-0.00264800
2026-04-13T00:00:01Z,1776038401,-0.00675000
2026-04-13T08:00:01Z,1776067201,0.00022900
2026-04-13T16:00:01Z,1776096001,0.00010000
2026-04-14T00:00:01Z,1776124801,0.00010000
2026-04-14T08:00:01Z,1776153601,-0.00000800
2026-04-14T16:00:01Z,1776182401,0.00010000
2026-04-15T00:00:01Z,1776211201,0.00010000
2026-04-15T08:00:01Z,1776240001,0.00010000
2026-04-15T16:00:01Z,1776268801,0.00010000
2026-04-16T00:00:01Z,1776297601,0.00032400
2026-04-16T08:00:01Z,1776326401,0.00226100
2026-04-16T16:00:01Z,1776355201,0.00032600
2026-04-17T00:00:02Z,1776384002,0.00094300
2026-04-17T08:00:01Z,1776412801,0.00010000
2026-04-17T16:00:01Z,1776441601,0.00050000
2026-04-18T00:00:01Z,1776470401,0.00014800
2026-04-18T08:00:01Z,1776499201,0.00018200
2026-04-18T16:00:01Z,1776528001,0.00033300
2026-04-19T00:00:01Z,1776556801,0.00010000
2026-04-19T08:00:01Z,1776585601,-0.00005300
2026-04-19T16:00:01Z,1776614401,0.00010000
2026-04-20T00:00:01Z,1776643201,-0.00071500
2026-04-20T08:00:01Z,1776672001,-0.00028800
2026-04-20T16:00:02Z,1776700802,0.00010000
2026-04-21T00:00:02Z,1776729602,0.00010000
2026-04-21T08:00:01Z,1776758401,0.00066400
2026-04-21T16:00:01Z,1776787201,0.00010000
2026-04-22T00:00:02Z,1776816002,0.00010000
2026-04-22T08:00:02Z,1776844802,0.00010000
2026-04-22T16:00:02Z,1776873602,0.00010000
2026-04-23T00:00:02Z,1776902402,0.00010000
2026-04-23T08:00:01Z,1776931201,-0.00067000
2026-04-23T16:00:01Z,1776960001,0.00010000
2026-04-24T00:00:02Z,1776988802,0.00010000
2026-04-24T08:00:02Z,1777017602,0.00076000
2026-04-24T16:00:01Z,1777046401,0.00010000
2026-04-25T00:00:01Z,1777075201,0.00010000
2026-04-25T08:00:02Z,1777104002,0.00010000
2026-04-25T16:00:01Z,1777132801,0.00010000
2026-04-26T00:00:01Z,1777161601,0.00010000
2026-04-26T08:00:01Z,1777190401,0.00010000
2026-04-26T16:00:01Z,1777219201,0.00010000
2026-04-27T00:00:02Z,1777248002,0.00010000
2026-04-27T08:00:02Z,1777276802,0.00293500
2026-04-27T16:00:02Z,1777305602,0.00010000
2026-04-28T00:00:02Z,1777334402,0.00010000
2026-04-28T08:00:02Z,1777363202,-0.00017500
2026-04-28T16:00:02Z,1777392002,0.00010000
2026-04-29T00:00:02Z,1777420802,0.00010000
2026-04-29T08:00:02Z,1777449602,0.00010000
2026-04-29T16:00:02Z,1777478402,0.00010000
2026-04-30T00:00:02Z,1777507202,0.00010000
2026-04-30T08:00:02Z,1777536002,-0.00129600
2026-04-30T16:00:02Z,1777564802,0.00010000
2026-05-01T00:00:02Z,1777593602,0.00010000
2026-05-01T08:00:02Z,1777622402,0.00196800
2026-05-01T16:00:02Z,1777651202,0.00010000
2026-05-02T00:00:02Z,1777680002,0.00010000
2026-05-02T08:00:02Z,1777708802,0.00010000
2026-05-02T16:00:02Z,1777737602,0.00010000
2026-05-03T00:00:02Z,1777766402,0.00010000
2026-05-03T08:00:02Z,1777795202,0.00010000
2026-05-03T16:00:02Z,1777824002,0.00165500
2026-05-04T00:00:02Z,1777852802,0.00207800
2026-05-04T08:00:02Z,1777881602,0.00377200
2026-05-04T16:00:02Z,1777910402,0.00010000
2026-05-05T00:00:02Z,1777939202,0.00010000
2026-05-05T08:00:02Z,1777968002,0.00062300
2026-05-05T16:00:02Z,1777996802,0.00010000
2026-05-06T00:00:02Z,1778025602,0.00010000
2026-05-06T08:00:02Z,1778054402,0.00326400
2026-05-06T16:00:02Z,1778083202,0.00075600
2026-05-07T00:00:02Z,1778112002,0.00082700
2026-05-07T08:00:02Z,1778140802,0.00131600
2026-05-07T16:00:02Z,1778169602,0.00097400
2026-05-08T00:00:02Z,1778198402,0.00073800
2026-05-08T08:00:02Z,1778227202,0.00256900
2026-05-08T16:00:02Z,1778256002,0.00000000
2026-05-09T00:00:02Z,1778284802,-0.00010200
2026-05-09T08:00:01Z,1778313601,0.00000000
2026-05-09T16:00:02Z,1778342402,0.00000000
2026-05-10T00:00:02Z,1778371202,0.00000000
2026-05-10T08:00:02Z,1778400002,0.00000000
2026-05-10T16:00:02Z,1778428802,0.00092300
2026-05-11T00:00:02Z,1778457602,-0.00089100
2026-05-11T08:00:02Z,1778486402,0.00422800
2026-05-11T16:00:02Z,1778515202,0.00000000
2026-05-12T00:00:02Z,1778544002,-0.00072700
2026-05-12T08:00:02Z,1778572802,-0.00502300
2026-05-12T16:00:02Z,1778601602,0.00059000
2026-05-13T00:00:02Z,1778630402,0.00000000
2026-05-13T08:00:02Z,1778659202,0.00575400
2026-05-13T16:00:02Z,1778688002,0.00000000
2026-05-14T00:00:02Z,1778716802,0.00036700
2026-05-14T08:00:02Z,1778745602,-0.00062200
2026-05-14T16:00:02Z,1778774402,0.00037300
2026-05-15T00:00:02Z,1778803202,0.00053800
2026-05-15T08:00:02Z,1778832002,-0.00162000
2026-05-15T16:00:02Z,1778860802,0.00009700
2026-05-16T00:00:02Z,1778889602,-0.00024800
2026-05-16T08:00:02Z,1778918402,0.00018600
2026-05-16T16:00:02Z,1778947202,0.00037200
2026-05-17T00:00:02Z,1778976002,0.00069500
2026-05-17T08:00:02Z,1779004802,0.00068400
2026-05-17T16:00:02Z,1779033602,0.00114100
2026-05-18T00:00:02Z,1779062402,0.00172900
2026-05-18T08:00:02Z,1779091202,0.00029400
2026-05-18T16:00:02Z,1779120002,0.00000000
2026-05-19T00:00:02Z,1779148802,0.00023000
2026-05-19T08:00:02Z,1779177602,-0.00140400
2026-05-19T16:00:02Z,1779206402,0.00080300
2026-05-20T00:00:02Z,1779235202,-0.00082400
2026-05-20T08:00:02Z,1779264002,-0.00080400
2026-05-20T16:00:02Z,1779292802,-0.00008300
2026-05-21T00:00:02Z,1779321602,0.00000000
2026-05-21T08:00:02Z,1779350402,0.00207500
2026-05-21T16:00:02Z,1779379202,-0.00042700
2026-05-22T00:00:02Z,1779408002,-0.00115800
2026-05-22T08:00:02Z,1779436802,-0.00106800
2026-05-22T16:00:02Z,1779465602,-0.00010700
2026-05-23T00:00:02Z,1779494402,0.00000000
2026-05-23T08:00:02Z,1779523202,0.00022600
2026-05-23T16:00:02Z,1779552002,0.00053900
2026-05-24T00:00:02Z,1779580802,0.00119900
2026-05-24T08:00:02Z,1779609602,0.00066700
2026-05-24T16:00:02Z,1779638402,0.00000000
2026-05-25T00:00:02Z,1779667202,0.00026700
2026-05-25T08:00:02Z,1779696002,-0.00009100
2026-05-25T16:00:02Z,1779724802,-0.00022000
2026-05-26T00:00:02Z,1779753602,-0.00000700
2026-05-26T08:00:02Z,1779782402,0.00124900
2026-05-26T16:00:02Z,1779811202,0.00000000
2026-05-27T00:00:02Z,1779840002,-0.00048500
2026-05-27T08:00:02Z,1779868802,0.00000000
2026-05-27T16:00:02Z,1779897602,0.00010000
2026-05-28T00:00:02Z,1779926402,0.00010000
2026-05-28T08:00:02Z,1779955202,-0.00047300
2026-05-28T16:00:02Z,1779984002,-0.00010600
2026-05-29T00:00:02Z,1780012802,0.00010000
2026-05-29T08:00:02Z,1780041602,0.00075800
2026-05-29T16:00:02Z,1780070402,0.00008600
2026-05-30T00:00:02Z,1780099202,-0.00018300
2026-05-30T08:00:02Z,1780128002,0.00010000
2026-05-30T16:00:02Z,1780156802,0.00010000
2026-05-31T00:00:02Z,1780185602,0.00010000
2026-05-31T08:00:02Z,1780214402,0.00055300
2026-05-31T16:00:02Z,1780243202,0.00036300
2026-06-01T00:00:02Z,1780272002,0.00060700
2026-06-01T08:00:02Z,1780300802,0.00014400
2026-06-01T16:00:02Z,1780329602,-0.00007300
2026-06-02T00:00:02Z,1780358402,0.00003500
2026-06-02T08:00:02Z,1780387202,-0.00080400
2026-06-02T16:00:02Z,1780416002,0.00010000
2026-06-03T00:00:02Z,1780444802,0.00010000
2026-06-03T08:00:02Z,1780473602,0.00010000
2026-06-03T16:00:02Z,1780502402,0.00010000
2026-06-04T00:00:02Z,1780531202,0.00010000
2026-06-04T08:00:02Z,1780560002,0.00031300
2026-06-04T16:00:02Z,1780588802,0.00010000
2026-06-05T00:00:02Z,1780617602,0.00010000
2026-06-05T08:00:02Z,1780646402,-0.00066100
2026-06-05T16:00:02Z,1780675202,0.00010000
2026-06-06T00:00:02Z,1780704002,0.00019200
2026-06-06T08:00:02Z,1780732802,0.00010000
2026-06-06T16:00:02Z,1780761602,0.00087500
2026-06-07T00:00:02Z,1780790402,0.00089900
2026-06-07T08:00:02Z,1780819202,0.00070600
2026-06-07T16:00:02Z,1780848002,0.00068300
2026-06-08T00:00:02Z,1780876802,0.00010500
2026-06-08T08:00:02Z,1780905602,0.00028800
2026-06-08T16:00:02Z,1780934402,-0.00009100
2026-06-09T00:00:02Z,1780963202,0.00001400
2026-06-09T08:00:02Z,1780992002,0.00046000
2026-06-09T16:00:02Z,1781020802,-0.00033200
2026-06-10T00:00:02Z,1781049602,-0.00002000
2026-06-10T08:00:02Z,1781078402,-0.00074700
2026-06-10T16:00:02Z,1781107202,0.00010000
2026-06-11T00:00:02Z,1781136002,0.00010000
2026-06-11T08:00:02Z,1781164802,0.00010000
2026-06-11T16:00:02Z,1781193602,-0.00016600
2026-06-12T00:00:02Z,1781222402,-0.00112600
2026-06-12T08:00:02Z,1781251202,-0.00161800
2026-06-12T16:00:02Z,1781280002,-0.00068900
2026-06-13T00:00:02Z,1781308802,-0.00078300
2026-06-13T08:00:02Z,1781337602,-0.00060100
2026-06-13T16:00:02Z,1781366402,-0.00059900
2026-06-14T00:00:02Z,1781395202,-0.00019200
2026-06-14T08:00:02Z,1781424002,-0.00020700
2026-06-14T16:00:02Z,1781452802,-0.00005600
2026-06-15T00:00:02Z,1781481602,0.00025000
2026-06-15T08:00:02Z,1781510402,-0.00010300
2026-06-15T16:00:02Z,1781539202,-0.00004000
2026-06-16T00:00:02Z,1781568002,-0.00015800
2026-06-16T08:00:02Z,1781596802,0.00010000
2026-06-16T16:00:02Z,1781625602,0.00010000
2026-06-17T00:00:02Z,1781654402,0.00010000
2026-06-17T08:00:02Z,1781683202,0.00012300
2026-06-17T16:00:02Z,1781712002,0.00010000
2026-06-18T00:00:02Z,1781740802,0.00010000
2026-06-18T08:00:02Z,1781769602,0.00046800
2026-06-18T16:00:02Z,1781798402,-0.00001200
2026-06-19T00:00:02Z,1781827202,0.00010000
2026-06-19T08:00:02Z,1781856002,-0.00058800
2026-06-19T16:00:02Z,1781884802,-0.00011300
2026-06-20T00:00:03Z,1781913603,0.00010000
2026-06-20T08:00:02Z,1781942402,0.00010000
2026-06-20T16:00:02Z,1781971202,0.00010000
2026-06-21T00:00:02Z,1782000002,0.00010000
2026-06-21T08:00:02Z,1782028802,0.00010000
2026-06-21T16:00:02Z,1782057602,0.00010000
2026-06-22T00:00:02Z,1782086402,0.00010000
2026-06-22T08:00:02Z,1782115202,0.00010000
2026-06-22T16:00:03Z,1782144003,0.00010000
2026-06-23T00:00:03Z,1782172803,0.00010000
2026-06-23T08:00:03Z,1782201603,0.00032700
2026-06-23T16:00:02Z,1782230402,0.00038500
2026-06-24T00:00:02Z,1782259202,0.00024900
2026-06-24T08:00:03Z,1782288003,0.00030800
2026-06-24T16:00:03Z,1782316803,0.00031100
2026-06-25T00:00:03Z,1782345603,0.00028300
2026-06-25T08:00:03Z,1782374403,0.00010000
2026-06-25T16:00:03Z,1782403203,0.00010000
2026-06-26T00:00:03Z,1782432003,-0.00001600
2026-06-26T08:00:02Z,1782460802,0.00010000
2026-06-26T16:00:03Z,1782489603,0.00010000
2026-06-27T00:00:02Z,1782518402,0.00020600
2026-06-27T08:00:02Z,1782547202,0.00010000
2026-06-27T16:00:02Z,1782576002,0.00010000
2026-06-28T00:00:03Z,1782604803,0.00010000
2026-06-28T08:00:03Z,1782633603,0.00010000
2026-06-28T16:00:03Z,1782662403,0.00010000
2026-06-29T00:00:03Z,1782691203,0.00010000
2026-06-29T08:00:02Z,1782720002,0.00014300
2026-06-29T16:00:03Z,1782748803,0.00022700
2026-06-30T00:00:03Z,1782777603,0.00010000
2026-06-30T08:00:03Z,1782806403,0.00010000
2026-06-30T16:00:03Z,1782835203,0.00010000
2026-07-01T00:00:03Z,1782864003,0.00010000
2026-07-01T08:00:02Z,1782892802,0.00010000
2026-07-01T16:00:02Z,1782921602,0.00010000
2026-07-02T00:00:03Z,1782950403,0.00034400
2026-07-02T08:00:02Z,1782979202,0.00072000
2026-07-02T16:00:03Z,1783008003,0.00044600
2026-07-03T00:00:03Z,1783036803,0.00107200
2026-07-03T08:00:03Z,1783065603,0.00087600
2026-07-03T16:00:02Z,1783094402,0.00010000
2026-07-04T00:00:03Z,1783123203,0.00010000
2026-07-04T08:00:02Z,1783152002,0.00020500
2026-07-04T16:00:03Z,1783180803,0.00019400
2026-07-05T00:00:03Z,1783209603,0.00032900
2026-07-05T08:00:03Z,1783238403,0.00031500
2026-07-05T16:00:03Z,1783267203,0.00057500
2026-07-06T00:00:03Z,1783296003,0.00047400
2026-07-06T08:00:03Z,1783324803,0.00032900
2026-07-06T16:00:02Z,1783353602,0.00030500
2026-07-07T00:00:02Z,1783382402,0.00066400
2026-07-07T08:00:03Z,1783411203,0.00067000
2026-07-07T16:00:03Z,1783440003,0.00061700
2026-07-08T00:00:02Z,1783468802,0.00037100
2026-07-08T08:00:02Z,1783497602,0.00035900
2026-07-08T16:00:02Z,1783526402,0.00010000
2026-07-09T00:00:02Z,1783555202,0.00010000
2026-07-09T08:00:02Z,1783584002,0.00010000
2026-07-09T16:00:02Z,1783612802,0.00002300
2026-07-10T00:00:02Z,1783641602,0.00010000
2026-07-10T08:00:02Z,1783670402,0.00010000
2026-07-10T16:00:02Z,1783699202,0.00010000
2026-07-11T00:00:02Z,1783728002,-0.00011400
2026-07-11T08:00:02Z,1783756802,0.00010000
2026-07-11T16:00:02Z,1783785602,0.00010000
2026-07-12T00:00:02Z,1783814402,0.00010000
2026-07-12T08:00:02Z,1783843202,0.00010000
2026-07-12T16:00:02Z,1783872002,0.00010000
2026-07-13T00:00:02Z,1783900802,0.00000300
2026-07-13T08:00:02Z,1783929602,0.00010000
2026-07-13T16:00:02Z,1783958402,0.00010000
2026-07-14T00:00:02Z,1783987202,0.00010000
2026-07-14T08:00:02Z,1784016002,0.00010000
2026-07-14T16:00:02Z,1784044802,0.00010000
2026-07-15T00:00:02Z,1784073602,0.00010000
2026-07-15T08:00:02Z,1784102402,0.00010000
2026-07-15T16:00:02Z,1784131202,0.00028000
2026-07-16T00:00:02Z,1784160002,0.00010000
2026-07-16T08:00:02Z,1784188802,0.00010000
2026-07-16T16:00:02Z,1784217602,0.00038600
2026-07-17T00:00:02Z,1784246402,0.00133900
2026-07-17T08:00:02Z,1784275202,0.00149600
2026-07-17T16:00:02Z,1784304002,0.00010000
2026-07-18T00:00:02Z,1784332802,0.00044500
2026-07-18T08:00:02Z,1784361602,0.00010000
2026-07-18T16:00:02Z,1784390402,0.00017500
2026-07-19T00:00:02Z,1784419202,0.00029300
2026-07-19T08:00:02Z,1784448002,0.00041600
2026-07-19T16:00:02Z,1784476802,0.00013000
2026-07-20T00:00:02Z,1784505602,0.00058000
2026-07-20T08:00:02Z,1784534402,0.00021500
2026-07-20T16:00:02Z,1784563202,0.00010000
2026-07-21T00:00:02Z,1784592002,0.00010000
2026-07-21T08:00:02Z,1784620802,0.00008900
2026-07-21T16:00:02Z,1784649602,-0.00004000
2026-07-22T00:00:02Z,1784678402,-0.00035900
2026-07-22T08:00:03Z,1784707203,0.00010000
2026-07-22T16:00:02Z,1784736002,0.00010000
2026-07-23T00:00:02Z,1784764802,0.00010000
2026-07-23T08:00:02Z,1784793602,0.00010000
2026-07-23T16:00:02Z,1784822402,0.00000100
2026-07-24T00:00:03Z,1784851203,0.00007900
2026-07-24T08:00:02Z,1784880002,0.00003500
2026-07-24T16:00:02Z,1784908802,0.00010000
2026-07-25T00:00:02Z,1784937602,0.00010000
2026-07-25T08:00:02Z,1784966402,0.00010000
2026-07-25T16:00:02Z,1784995202,0.00010000
2026-07-26T00:00:03Z,1785024003,0.00010000
2026-07-26T08:00:02Z,1785052802,0.00010000
2026-07-26T16:00:02Z,1785081602,0.00010000
2026-07-27T00:00:02Z,1785110402,0.00010000
2026-07-27T08:00:02Z,1785139202,0.00010000
2026-07-27T16:00:02Z,1785168002,0.00010000
2026-07-28T00:00:02Z,1785196802,0.00018600
2026-07-28T08:00:02Z,1785225602,0.00033500
2026-07-28T16:00:02Z,1785254402,0.00063900
2026-07-29T00:00:02Z,1785283202,0.00027900
2026-07-29T08:00:02Z,1785312002,0.00085100
2026-07-29T16:00:02Z,1785340802,0.00066700
2026-07-30T00:00:02Z,1785369602,0.00069400
2026-07-30T08:00:02Z,1785398402,0.00068600
2026-07-30T16:00:02Z,1785427202,0.00010000
2026-07-31T00:00:02Z,1785456002,-0.00053600
2026-07-31T08:00:02Z,1785484802,-0.00044700
2026-07-31T16:00:02Z,1785513602,0.00010000
2026-08-01T00:00:02Z,1785542402,0.00010000
2026-08-01T08:00:02Z,1785571202,0.00010000
2026-08-01T16:00:02Z,1785600002,0.00010000
2026-08-02T00:00:02Z,1785628802,0.00010000
2026-08-02T08:00:02Z,1785657602,0.00010000
2026-08-02T16:00:02Z,1785686402,0.00010000
2026-08-03T00:00:02Z,1785715202,0.00010000
2026-08-03T08:00:02Z,1785744002,0.00010000
2026-08-03T16:00:02Z,1785772802,0.00010000
2026-08-04T00:00:02Z,1785801602,-0.00013700
2026-08-04T08:00:02Z,1785830402,-0.00086300
2026-08-04T16:00:02Z,1785859202,-0.00015100
2026-08-05T00:00:02Z,1785888002,-0.00034200
2026-08-05T08:00:02Z,1785916802,-0.00012100
2026-08-05T16:00:02Z,1785945602,0.00010000
2026-08-06T00:00:02Z,1785974402,0.00010000
2026-08-06T08:00:02Z,1786003202,0.00010000
2026-08-06T16:00:02Z,1786032002,0.00010000
2026-08-07T00:00:02Z,1786060802,-0.00004400
2026-08-07T08:00:02Z,1786089602,0.00001700
2026-08-07T16:00:02Z,1786118402,0.00010000
2026-08-08T00:00:02Z,1786147202,0.00010000
2026-08-08T08:00:02Z,1786176002,0.00010000
2026-08-08T16:00:02Z,1786204802,0.00010000
2026-08-09T00:00:03Z,1786233603,0.00010000
2026-08-09T08:00:02Z,1786262402,0.00010000
2026-08-09T16:00:02Z,1786291202,0.00010000
2026-08-10T00:00:02Z,1786320002,0.00009600
2026-08-10T08:00:02Z,1786348802,0.00010000
2026-08-10T16:00:03Z,1786377603,0.00010000
2026-08-11T00:00:02Z,1786406402,0.00010000
2026-08-11T08:00:03Z,1786435203,0.00010000
2026-08-11T16:00:03Z,1786464003,0.00010000
2026-08-12T00:00:03Z,1786492803,-0.00031000
2026-08-12T08:00:03Z,1786521603,-0.00007200
2026-08-12T16:00:02Z,1786550402,-0.00033300
2026-08-13T00:00:02Z,1786579202,0.00009200
2026-08-13T08:00:02Z,1786608002,-0.00004600
2026-08-13T16:00:02Z,1786636802,-0.00047100
2026-08-14T00:00:02Z,1786665602,-0.00118600
2026-08-14T08:00:02Z,1786694402,-0.00090700
2026-08-14T16:00:02Z,1786723202,-0.00038100
2026-08-15T00:00:03Z,1786752003,-0.00046500
2026-08-15T08:00:03Z,1786780803,-0.00000500
2026-08-15T16:00:02Z,1786809602,0.00001100
2026-08-16T00:00:02Z,1786838402,0.00000900
2026-08-16T08:00:02Z,1786867202,-0.00012200
2026-08-16T16:00:02Z,1786896002,-0.00003000
2026-08-17T00:00:03Z,1786924803,-0.00019700
2026-08-17T08:00:03Z,1786953603,0.00008000
2026-08-17T16:00:02Z,1786982402,0.00002400
2026-08-18T00:00:02Z,1787011202,0.00010000
2026-08-18T08:00:02Z,1787040002,0.00010000
2026-08-18T16:00:03Z,1787068803,0.00010000
2026-08-19T00:00:03Z,1787097603,0.00010000
2026-08-19T08:00:05Z,1787126405,0.00010000
2026-08-19T16:00:06Z,1787155206,0.00010000
2026-08-20T00:00:04Z,1787184004,0.00010000
2026-08-20T08:00:05Z,1787212805,0.00010000
2026-08-20T16:00:05Z,1787241605,0.00010000
2026-08-21T00:00:05Z,1787270405,0.00010000
2026-08-21T08:00:04Z,1787299204,0.00005800
2026-08-21T16:00:05Z,1787328005,0.00009600
2026-08-22T00:00:05Z,1787356805,0.00010000
2026-08-22T08:00:05Z,1787385605,0.00010000
2026-08-22T16:00:04Z,1787414404,-0.00007200
2026-08-23T00:00:05Z,1787443205,0.00010000
2026-08-23T08:00:05Z,1787472005,-0.00003700
2026-08-23T16:00:05Z,1787500805,0.00010000
2026-08-24T00:00:05Z,1787529605,0.00010000
2026-08-24T08:00:04Z,1787558404,0.00010000
2026-08-24T16:00:04Z,1787587204,0.00010000
2026-08-25T00:00:04Z,1787616004,0.00010000
2026-08-25T08:00:04Z,1787644804,0.00010000
2026-08-25T16:00:03Z,1787673603,0.00010000
2026-08-26T00:00:04Z,1787702404,0.00010000
2026-08-26T08:00:04Z,1787731204,0.00010000
2026-08-26T16:00:04Z,1787760004,0.00000000
2026-08-27T00:00:04Z,1787788804,0.00000000
2026-08-27T08:00:03Z,1787817603,0.00000000
2026-08-27T16:00:04Z,1787846404,0.00000000
2026-08-28T00:00:04Z,1787875204,0.00015900
2026-08-28T08:00:04Z,1787904004,0.00003800
2026-08-28T16:00:04Z,1787932804,0.00000000
2026-08-29T00:00:03Z,1787961603,0.00000000
2026-08-29T08:00:03Z,1787990403,0.00000000
2026-08-29T16:00:04Z,1788019204,0.00000000
2026-08-30T00:00:04Z,1788048004,0.00000000
2026-08-30T08:00:03Z,1788076803,0.00000000
2026-08-30T16:00:04Z,1788105604,0.00000000
2026-08-31T00:00:05Z,1788134405,-0.00008500
2026-08-31T08:00:04Z,1788163204,0.00000000
2026-08-31T16:00:04Z,1788192004,0.00000000
2026-09-01T00:00:04Z,1788220804,0.00000000
2026-09-01T08:00:03Z,1788249603,0.00000000
2026-09-01T16:00:04Z,1788278404,0.00000000
2026-09-02T00:00:04Z,1788307204,0.00000000
2026-09-02T08:00:04Z,1788336004,0.00000000
2026-09-02T16:00:04Z,1788364804,0.00000000
2026-09-03T00:00:04Z,1788393604,0.00000000
2026-09-03T08:00:04Z,1788422404,0.00000000
2026-09-03T16:00:06Z,1788451206,0.00000000
2026-09-04T00:00:06Z,1788480006,0.00000000
