strategy,symbol,market_type,from,to,quantity,fee_rate,cooldown_seconds,close_mode,it_breakout_n,it_cooldown_bars,it_sep_gate,it_sl_atr,it_trend_ema,rows_total,rows_sqlite,rows_api,missing_ranges,candles_fed,warmup_candles,signal_count,entry_signal_count,trade_count,net_pnl,gross_profit,gross_loss,total_fees,return_pct,win_rate,profit_factor,max_drawdown_pct,exit_code,error
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,10,0.3,5,400,19589,19589,0,0,19589,531,51,51,51,-18.180641000000044,2.846833400000006,-21.02747440000005,16.062440999999993,0.0,0.1568627450980392,0.13538636860734923,21756.665801065974,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,10,0.5,5,400,19589,19589,0,0,19589,531,50,50,50,-17.432700400000112,2.0397894000000174,-19.472489800000133,15.738300399999996,0.0,0.18,0.10475236710613162,23594.20539083204,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,20,0.15,1.5,200,19589,19589,0,0,19589,426,52,52,52,-19.247425000000042,0.08606180000001165,-19.333486800000056,16.407625000000007,0.0,0.019230769230769232,0.004451437078593159,17597.65909090913,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,20,0.3,1.5,200,19589,19589,0,0,19589,426,51,51,51,-16.152614600000025,1.431315400000006,-17.583930000000027,16.087214600000006,0.0,0.0392156862745098,0.08139906152947628,14784.195090909114,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,20,0.5,1.5,200,19589,19589,0,0,19589,426,49,49,49,-16.91794019999996,0.18519180000002328,-17.103131999999984,15.454140200000005,0.0,0.04081632653061224,0.010827946600659074,15479.945636363602,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,20,0.15,1.5,200,19589,19589,0,0,19589,385,51,51,51,-18.568285799999977,0.08606180000001165,-18.654347599999987,16.081685800000002,0.0,0.0196078431372549,0.004613498249599022,57409.524074084315,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,20,0.3,1.5,200,19589,19589,0,0,19589,385,51,51,51,-16.4524498,1.431315400000006,-17.88376520000001,16.087449800000005,0.0,0.0392156862745098,0.08003434310354315,50879.166049391846,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,20,0.5,1.5,200,19589,19589,0,0,19589,426,49,49,49,-17.178585199999944,0.18679340000002914,-17.365378599999975,15.454585200000002,0.0,0.04081632653061224,0.01075665577484325,15716.895636363586,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,20,0.15,1.5,400,19589,19589,0,0,19589,531,52,52,52,-18.947485200000134,0.18679340000002914,-19.134278600000158,16.406685200000005,0.0,0.038461538461538464,0.009762238958934548,25635.694339618818,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,20,0.3,1.5,400,19589,19589,0,0,19589,531,51,51,51,-16.955879200000126,1.5320470000000235,-18.487926200000146,16.08267920000001,0.0,0.058823529411764705,0.0828674337741575,22951.589218325425,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,20,0.5,1.5,400,19589,19589,0,0,19589,531,49,49,49,-17.470382800000024,0.18679340000002914,-17.65717620000006,15.4499828,0.0,0.04081632653061224,0.01057889426283397,23644.990296492295,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,20,0.15,1.5,400,19589,19589,0,0,19589,531,51,51,51,-18.34368100000006,0.18679340000002914,-18.530474400000088,16.080681000000002,0.0,0.0392156862745098,0.010080335557951407,24821.942048513723,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,20,0.3,1.5,400,19589,19589,0,0,19589,531,51,51,51,-16.8343336000001,1.5320470000000235,-18.36638060000012,16.083133600000007,0.0,0.058823529411764705,0.08341583643322809,22787.781132072047,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,20,0.5,1.5,400,19589,19589,0,0,19589,531,49,49,49,-17.51793480000003,0.18679340000002914,-17.70472820000006,15.4499348,0.0,0.04081632653061224,0.010550481085613532,23709.076549861566,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,20,0.15,2.5,200,19589,19589,0,0,19589,319,56,56,56,-18.654208600000093,1.6748716000000117,-20.329080200000103,17.621608599999995,0.0,0.05357142857142857,0.08238796755792242,19902.769214441138,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,20,0.3,2.5,200,19589,19589,0,0,19589,319,57,57,57,-20.07881740000012,1.4394665999999943,-21.518284000000115,17.963817399999996,0.0,0.05263157894736842,0.0668950460919647,21415.09278132043,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,20,0.5,2.5,200,19589,19589,0,0,19589,319,54,54,54,-20.15157220000002,0.09421300000000002,-20.24578520000002,17.022172199999996,0.0,0.037037037037037035,0.004653462390779485,21492.327176224797,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,20,0.15,2.5,200,19589,19589,0,0,19589,319,56,56,56,-18.914335199999996,1.6748716000000117,-20.589206800000007,17.6199352,0.0,0.05357142857142857,0.08134706772676698,20178.91210191455,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,20,0.3,2.5,200,19589,19589,0,0,19589,319,56,56,56,-19.528503400000044,1.4394665999999943,-20.967970000000037,17.660303399999997,0.0,0.05357142857142857,0.06865073729121092,20830.89532909094,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,20,0.5,2.5,200,19589,19589,0,0,19589,319,54,54,54,-19.591459799999978,0.1949446000000175,-19.7864044,17.023259799999998,0.0,0.05555555555555555,0.00985245202003541,20897.72802548154,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,20,0.15,2.5,400,19589,19589,0,0,19589,531,56,56,56,-18.64722660000012,1.7202350000000235,-20.367461600000144,17.628626599999993,0.0,0.05357142857142857,0.08445996039094097,25231.033153635035,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,20,0.3,2.5,400,19589,19589,0,0,19589,531,58,58,58,-18.966792600000154,1.538596600000006,-20.50538920000016,18.282592599999997,0.0,0.06896551724137931,0.07503376722057019,25661.715094335817,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,20,0.5,2.5,400,19589,19589,0,0,19589,531,54,54,54,-18.26395440000003,0.4926625999999942,-18.756617000000027,17.0143544,0.0,0.07407407407407407,0.026266069195740014,24714.493800535263,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,20,0.15,2.5,400,19589,19589,0,0,19589,531,56,56,56,-18.186897400000063,1.7218366000000294,-19.908734000000095,17.6302974,0.0,0.05357142857142857,0.08648649381723726,24610.643396222655,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,20,0.3,2.5,400,19589,19589,0,0,19589,531,58,58,58,-18.773993600000097,1.5401982000000118,-20.31419180000011,18.2827936,0.0,0.06896551724137931,0.0758188273086997,25401.878167112063,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,20,0.5,2.5,400,19589,19589,0,0,19589,531,54,54,54,-18.310105000000014,0.49426420000000004,-18.804369200000018,17.014304999999997,0.0,0.07407407407407407,0.026284540297156024,24776.691374659218,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,20,0.15,3.5,200,19589,19589,0,0,19589,319,55,55,55,-18.567127400000118,1.9345404000000408,-20.501667800000156,17.296127399999996,0.0,0.10909090909090909,0.09436014761686978,19810.326326967686,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,20,0.3,3.5,200,19589,19589,0,0,19589,319,55,55,55,-19.96695200000013,1.6991354000000234,-21.666087400000155,17.316152,0.0,0.10909090909090909,0.07842373053475318,21296.339702764155,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,20,0.5,3.5,200,19589,19589,0,0,19589,319,55,55,55,-20.836071200000156,0.5290942000000292,-21.365165400000187,17.324871199999997,0.0,0.10909090909090909,0.02476433905819538,22218.97154989811,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,20,0.15,3.5,200,19589,19589,0,0,19589,319,54,54,54,-17.87230179999998,1.9345404000000408,-19.806842200000027,16.971701799999998,0.0,0.1111111111111111,0.09767030910157087,19072.719532912204,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,20,0.3,3.5,200,19589,19589,0,0,19589,319,55,55,55,-19.513433000000038,1.6991354000000234,-21.21256840000006,17.318832999999998,0.0,0.10909090909090909,0.08010040877464035,20814.897027604733,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,20,0.5,3.5,200,19589,19589,0,0,19589,319,55,55,55,-20.0791420000001,0.6298258000000466,-20.708967800000146,17.325941999999998,0.0,0.12727272727272726,0.030413191332502927,21415.43736730767,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,20,0.15,3.5,400,19589,19589,0,0,19589,531,56,56,56,-18.008559800000096,1.9799038000000524,-19.98846360000014,17.623959799999998,0.0,0.10714285714285714,0.09905232536231741,24370.296226411414,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,20,0.3,3.5,400,19589,19589,0,0,19589,531,57,57,57,-18.523063000000157,1.7982654000000349,-20.32132840000019,17.954862999999992,0.0,0.12280701754385964,0.08849152794558539,25063.696765494948,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,20,0.5,3.5,400,19589,19589,0,0,19589,531,55,55,55,-17.390728400000175,1.8233918000000346,-19.214120200000206,17.320728399999997,0.0,0.16363636363636364,0.09489853196609102,23537.63935309629,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,20,0.15,3.5,400,19589,19589,0,0,19589,531,55,55,55,-16.62383000000004,1.9815054000000583,-18.6053354000001,17.30063,0.0,0.10909090909090909,0.10650199834613289,22504.083557948023,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,20,0.3,3.5,400,19589,19589,0,0,19589,531,58,58,58,-17.533641200000098,2.5301648000000463,-20.06380600000014,18.270441199999993,0.0,0.13793103448275862,0.12610592426980347,6200.177017998009,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,20,0.5,3.5,400,19589,19589,0,0,19589,531,55,55,55,-17.24006220000014,1.8249934000000407,-19.06505560000018,17.320662199999997,0.0,0.16363636363636364,0.09572452545063774,23334.585175198696,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,20,0.15,5,200,19589,19589,0,0,19589,319,48,48,48,-18.16461080000011,1.7743936000000176,-19.93900440000012,15.1038108,0.0,0.10416666666666667,0.08899108322580074,19383.0263269676,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,20,0.3,5,200,19589,19589,0,0,19589,319,48,48,48,-19.14141340000012,1.6267008000000176,-20.768114200000138,15.1224134,0.0,0.10416666666666667,0.07832684202015833,20419.97176221196,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,20,0.5,5,200,19589,19589,0,0,19589,319,47,47,47,-20.897119400000136,0.3576066000000059,-21.25472600000014,14.810919399999998,0.0,0.0851063829787234,0.01682480404593329,22283.778556267527,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,20,0.15,5,200,19589,19589,0,0,19589,319,47,47,47,-17.627606200000002,1.835132800000035,-19.462739000000035,14.778606199999997,0.0,0.10638297872340426,0.0942895447552388,18812.957749472687,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,20,0.3,5,200,19589,19589,0,0,19589,319,48,48,48,-18.467515000000063,1.7512666000000177,-20.21878160000008,15.120515000000001,0.0,0.125,0.08661583247924348,19704.58067940922,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,20,0.5,5,200,19589,19589,0,0,19589,319,47,47,47,-20.055505600000068,0.45833820000002334,-20.513843800000092,14.811905599999998,0.0,0.10638297872340426,0.022342872670212167,21390.345647562408,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,20,0.15,5,400,19589,19589,0,0,19589,531,46,46,46,-16.2009548000001,2.045421600000012,-18.246376400000113,14.483754799999996,0.0,0.13043478260869565,0.11210015375984458,21934.17088948458,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,20,0.3,5,400,19589,19589,0,0,19589,531,50,50,50,-18.339446200000108,1.9514954000000118,-20.29094160000012,15.735646199999998,0.0,0.14,0.09617569447836763,24816.234770885752,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,20,0.5,5,400,19589,19589,0,0,19589,531,50,50,50,-17.857117800000115,1.7740176000000116,-19.631135400000126,15.737717799999999,0.0,0.16,0.09036754949996424,24166.19649595325,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,20,0.15,5,400,19589,19589,0,0,19589,531,45,45,45,-15.702636000000037,2.0470232000000177,-17.749659200000053,14.159035999999997,0.0,0.13333333333333333,0.11532746499155384,21262.582210239314,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,20,0.3,5,400,19589,19589,0,0,19589,531,51,51,51,-17.217692200000062,2.6833948000000234,-19.90108700000009,16.051092199999992,0.0,0.1568627450980392,0.13483659460410435,23304.436927220162,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,20,0.5,5,400,19589,19589,0,0,19589,531,50,50,50,-17.834980000000073,1.7756192000000173,-19.61059920000009,15.737779999999994,0.0,0.16,0.09054385242853819,24136.361185980153,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,40,0.15,1.5,200,19589,19589,0,0,19589,426,53,53,53,-16.288610200000022,1.431315400000006,-17.719925600000025,16.724810200000004,0.0,0.03773584905660377,0.08077434591486117,14907.827454545475,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,40,0.3,1.5,200,19589,19589,0,0,19589,426,51,51,51,-15.518438200000007,1.431315400000006,-16.94975360000001,16.077838200000006,0.0,0.0392156862745098,0.08444461399132108,14207.671090909096,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,40,0.5,1.5,200,19589,19589,0,0,19589,426,47,47,47,-16.64580039999995,0.18519180000002328,-16.830992199999972,14.798200400000002,0.0,0.0425531914893617,0.01100302333929093,15232.54581818177,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,40,0.15,1.5,200,19589,19589,0,0,19589,385,52,52,52,-15.85363759999996,1.431315400000006,-17.28495299999997,16.396837600000005,0.0,0.038461538461538464,0.08280701717846779,49030.98024692225,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,40,0.3,1.5,200,19589,19589,0,0,19589,385,51,51,51,-16.292486599999943,1.431315400000006,-17.723801999999953,16.077486600000004,0.0,0.0392156862745098,0.08075667963341103,50385.45246914467,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,40,0.5,1.5,200,19589,19589,0,0,19589,426,47,47,47,-16.83406339999993,0.18679340000002914,-17.02085679999996,14.798263400000002,0.0,0.0425531914893617,0.010974382911207475,15403.693999999936,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,40,0.15,1.5,400,19589,19589,0,0,19589,531,52,52,52,-16.51240140000009,1.431315400000006,-17.943716800000086,16.4134014,0.0,0.038461538461538464,0.07976694103865922,22353.910242584232,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,40,0.3,1.5,400,19589,19589,0,0,19589,531,50,50,50,-15.53786940000013,1.431315400000006,-16.969184800000132,15.765669400000004,0.0,0.04,0.08434791752636195,21040.524797840557,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,40,0.5,1.5,400,19589,19589,0,0,19589,531,46,46,46,-15.728924800000007,0.2422570000000117,-15.971181800000018,14.485324799999997,0.0,0.043478260869565216,0.015168382843153876,21298.011859834958,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,40,0.15,1.5,400,19589,19589,0,0,19589,531,51,51,51,-15.92133880000004,1.431315400000006,-17.352654200000046,16.086138800000004,0.0,0.0392156862745098,0.08248394646163133,21557.329919134154,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,40,0.3,1.5,400,19589,19589,0,0,19589,531,50,50,50,-15.937036800000072,1.431315400000006,-17.36835220000008,15.767836800000005,0.0,0.04,0.08240939517566896,21578.486253366,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,40,0.5,1.5,400,19589,19589,0,0,19589,531,46,46,46,-16.24418440000002,0.08606180000001165,-16.33024620000003,14.4833844,0.0,0.021739130434782608,0.005270085885172478,21992.43180592651,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,40,0.15,2.5,200,19589,19589,0,0,19589,319,54,54,54,-19.97075080000001,0.1398284000000116,-20.11057920000002,16.995550799999997,0.0,0.037037037037037035,0.006952977266811463,21300.372399154683,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,40,0.3,2.5,200,19589,19589,0,0,19589,319,54,54,54,-18.810477800000037,1.4394665999999943,-20.24994440000003,17.013477799999993,0.0,0.05555555555555555,0.07108496554686798,20068.66008492943,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,40,0.5,2.5,200,19589,19589,0,0,19589,319,52,52,52,-18.819553799999948,0.15226240000000005,-18.97181619999995,16.393353799999996,0.0,0.057692307692307696,0.008025715534815294,20078.294904462247,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,40,0.15,2.5,200,19589,19589,0,0,19589,319,53,53,53,-20.23507859999996,0.1398284000000116,-20.374906999999965,16.672878600000004,0.0,0.03773584905660377,0.006862774882850353,21580.97515923961,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,40,0.3,2.5,200,19589,19589,0,0,19589,319,53,53,53,-19.29062219999999,1.4394665999999943,-20.730088799999983,16.7048222,0.0,0.05660377358490566,0.06943851586395498,20578.367515927355,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,40,0.5,2.5,200,19589,19589,0,0,19589,319,52,52,52,-18.259441399999908,0.25299400000001754,-18.51243539999993,16.394441399999998,0.0,0.07692307692307693,0.01366616517673404,19483.695753718996,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,40,0.15,2.5,400,19589,19589,0,0,19589,531,52,52,52,-18.61327640000004,0.18679340000002914,-18.800069800000067,16.3760764,0.0,0.038461538461538464,0.009935782259703551,25185.27816711202,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,40,0.3,2.5,400,19589,19589,0,0,19589,531,53,53,53,-17.249560200000083,1.5401982000000118,-18.789758400000093,16.702160199999998,0.0,0.07547169811320754,0.08197009068514709,23347.385714282176,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,40,0.5,2.5,400,19589,19589,0,0,19589,531,52,52,52,-15.982974600000018,0.7819278000000058,-16.76490240000002,16.3847746,0.0,0.09615384615384616,0.04664076064051556,21640.397035037073,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,40,0.15,2.5,400,19589,19589,0,0,19589,531,51,51,51,-17.611876200000033,0.18679340000002914,-17.79866960000006,16.0528762,0.0,0.0392156862745098,0.010494795633490973,23835.682210238905,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,40,0.3,2.5,400,19589,19589,0,0,19589,531,53,53,53,-16.59704580000009,1.5401982000000118,-18.1372440000001,16.7040458,0.0,0.07547169811320754,0.08491908693514866,22467.98625336588,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,40,0.5,2.5,400,19589,19589,0,0,19589,531,52,52,52,-16.030726800000007,0.7819278000000058,-16.812654600000013,16.3847268,0.0,0.09615384615384616,0.04650828905983742,21704.753099727077,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,40,0.15,3.5,200,19589,19589,0,0,19589,319,53,53,53,-20.277512800000096,0.34074140000003483,-20.61825420000013,16.672312800000004,0.0,0.07547169811320754,0.01652620036084494,21626.0220806835,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,40,0.3,3.5,200,19589,19589,0,0,19589,319,53,53,53,-18.77887280000009,1.6991354000000234,-20.47800820000012,16.6892728,0.0,0.11320754716981132,0.08297366537825751,20035.10912951547,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,40,0.5,3.5,200,19589,19589,0,0,19589,319,52,52,52,-18.440682200000154,0.46503020000002915,-18.905712400000183,16.382482200000002,0.0,0.11538461538461539,0.02459733810401266,19676.09575371929,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,40,0.15,3.5,200,19589,19589,0,0,19589,319,52,52,52,-19.206846399999996,0.3994972000000407,-19.606343600000038,16.350046400000004,0.0,0.09615384615384616,0.020375915476664397,20489.433545651336,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,40,0.3,3.5,200,19589,19589,0,0,19589,319,52,52,52,-18.221796200000046,1.6991354000000234,-19.92093160000007,16.3819962,0.0,0.11538461538461539,0.08529397289833661,19443.732696394294,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,40,0.5,3.5,200,19589,19589,0,0,19589,319,52,52,52,-17.931945400000128,0.5657618000000466,-18.497707200000175,16.383745400000002,0.0,0.1346153846153846,0.03058550953817894,19136.03545647925,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,40,0.15,3.5,400,19589,19589,0,0,19589,531,51,51,51,-18.49928380000008,0.3877064000000524,-18.88699020000012,16.053083800000003,0.0,0.0784313725490196,0.020527696361067098,25031.649326141745,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,40,0.3,3.5,400,19589,19589,0,0,19589,531,52,52,52,-16.793309800000163,1.7998670000000407,-18.5931768000002,16.3795098,0.0,0.1346153846153846,0.09680255393473274,22732.492991910414,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,40,0.5,3.5,400,19589,19589,0,0,19589,531,55,55,55,-17.374786400000133,1.8249934000000407,-19.199779800000165,17.3115864,0.0,0.16363636363636364,0.09505282972047549,23516.154177894077,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,40,0.15,3.5,400,19589,19589,0,0,19589,531,50,50,50,-17.122145800000055,0.44646220000005826,-17.56860800000012,15.731145800000002,0.0,0.1,0.025412497108482087,23175.668194066533,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,40,0.3,3.5,400,19589,19589,0,0,19589,531,53,53,53,-15.784685600000158,2.5301648000000463,-18.3148504000002,16.695485599999994,0.0,0.1509433962264151,0.138148264645395,5591.693096437069,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,40,0.5,3.5,400,19589,19589,0,0,19589,531,55,55,55,-17.350437800000122,1.8249934000000407,-19.17543120000016,17.3118378,0.0,0.16363636363636364,0.0951735260065508,23483.339353096228,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,40,0.15,5,200,19589,19589,0,0,19589,319,48,48,48,-20.46153700000015,0.24442119999999412,-20.70595820000014,15.100537000000003,0.0,0.08333333333333333,0.011804389714260722,21821.376857753654,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,40,0.3,5,200,19589,19589,0,0,19589,319,48,48,48,-16.811849200000182,1.9898469999999826,-18.801696200000166,15.110249200000002,0.0,0.14583333333333334,0.1058333768843667,17946.973673039596,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,40,0.5,5,200,19589,19589,0,0,19589,319,49,49,49,-19.18600620000013,0.6569261999999884,-19.842932400000116,15.4154062,0.0,0.10204081632653061,0.03310630640459091,20467.310191086715,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,40,0.15,5,200,19589,19589,0,0,19589,319,47,47,47,-19.276064400000045,0.36391620000001745,-19.639980600000058,14.774864400000004,0.0,0.10638297872340426,0.018529356388468955,20562.91337580002,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,40,0.3,5,200,19589,19589,0,0,19589,319,50,50,50,-17.652851200000118,2.0505862,-19.70343740000012,15.728851200000003,0.0,0.14,0.10407251071835759,18839.75711253014,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,40,0.5,5,200,19589,19589,0,0,19589,319,49,49,49,-18.62825880000009,0.7576578000000058,-19.385916600000098,15.416258800000001,0.0,0.12244897959183673,0.03908289794251988,19875.221656054717,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,40,0.15,5,400,19589,19589,0,0,19589,531,46,46,46,-19.030373600000146,0.45322420000001173,-19.483597800000155,14.4819736,0.0,0.08695652173913043,0.02326183308916427,25747.403773581078,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,40,0.3,5,400,19589,19589,0,0,19589,531,50,50,50,-16.49117640000015,2.2524166,-18.743593000000153,15.7295764,0.0,0.16,0.12016994820576725,22325.305121290516,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,40,0.5,5,400,19589,19589,0,0,19589,531,52,52,52,-19.06360820000007,1.7756192000000173,-20.839227400000087,16.3530082,0.0,0.15384615384615385,0.08520561563621162,25792.1943396187,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,40,0.15,5,400,19589,19589,0,0,19589,531,45,45,45,-17.72821780000008,0.5119800000000176,-18.240197800000104,14.1568178,0.0,0.1111111111111111,0.0280687745612065,23992.476819403368,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,40,0.3,5,400,19589,19589,0,0,19589,531,51,51,51,-15.477877800000147,2.982714400000006,-18.460592200000153,16.0448778,0.0,0.17647058823529413,0.16157197817305022,20959.673584902586,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,60,40,0.5,5,400,19589,19589,0,0,19589,531,52,52,52,-19.12834340000006,1.7756192000000173,-20.903962600000074,16.3529434,0.0,0.15384615384615385,0.08494175166578279,25879.438544470428,0,
iron_trader,BTC_USDT,spot,2026-08-23,2026-09-06,0.002,,,,20,60,0.15,1.5,200,19589,19589,0,0,19589,426,51,51,51,-18.696404800000025,0.08606180000001165,-18.782466600000035,16.081604799999997,0.0,0.0196078431372549,0.004582028645801584,17096.731636363656,0,
