strategy,symbol,market_type,from,to,quantity,fee_rate,cooldown_seconds,close_mode,it_breakout_n,it_cooldown_bars,it_sep_gate,it_sl_atr,it_trend_ema,rows_total,rows_sqlite,rows_api,missing_ranges,candles_fed,warmup_candles,signal_count,entry_signal_count,trade_count,net_pnl,gross_profit,gross_loss,total_fees,return_pct,win_rate,profit_factor,max_drawdown_pct,exit_code,error
iron_trader,BTC_USDT,futures,2026-08-30,2026-09-06,20,,,,20,10,0.3,2.5,200,9839,9839,0,0,9839,288,28,28,28,-5.962252999999977,0.36236649999999415,-6.324619499999971,4.406653000000001,0.0,0.14285714285714285,0.05729459297907104,135605.75000017876,0,
iron_trader,BTC_USDT,futures,2026-08-30,2026-09-06,20,,,,20,10,0.5,2.5,200,9839,9839,0,0,9839,288,23,23,23,-5.734072500000048,0.031099700000017466,-5.765172200000065,3.6102725,0.0,0.043478260869565216,0.005394409554673339,130419.82954562802,0,
iron_trader,BTC_USDT,futures,2026-08-30,2026-09-06,20,,,,60,10,0.15,2.5,200,9839,9839,0,0,9839,288,26,26,26,-6.328942099999995,0.2635724000000058,-6.592514500000001,4.091542100000001,0.0,0.11538461538461539,0.03998055673597772,143939.59318200834,0,
iron_trader,BTC_USDT,futures,2026-08-30,2026-09-06,20,,,,60,10,0.3,2.5,200,9839,9839,0,0,9839,288,26,26,26,-5.702279400000006,0.2635724000000058,-5.965851800000012,4.092679400000001,0.0,0.11538461538461539,0.04418017893102965,129697.25909108068,0,
iron_trader,BTC_USDT,futures,2026-08-30,2026-09-06,20,,,,60,10,0.5,2.5,200,9839,9839,0,0,9839,288,23,23,23,-5.847379600000048,0.031099700000017466,-5.878479300000065,3.6105796,0.0,0.043478260869565216,0.005290432850553224,132994.9909092678,0,
iron_trader,BTC_USDT,futures,2026-08-30,2026-09-06,20,,,,20,10,0.15,2.5,400,9839,9839,0,0,9839,505,27,27,27,-6.072442500000029,0.3576580000000174,-6.430100500000046,4.253442500000001,0.0,0.14814814814814814,0.055622458778057174,1325.2708837772311,0,
iron_trader,BTC_USDT,futures,2026-08-30,2026-09-06,20,,,,20,10,0.3,2.5,400,9839,9839,0,0,9839,505,27,27,27,-4.697455599999994,0.3576580000000174,-5.055113600000013,4.253055600000001,0.0,0.14814814814814814,0.07075172356166566,1047.8320419693177,0,
iron_trader,BTC_USDT,futures,2026-08-30,2026-09-06,20,,,,20,10,0.5,2.5,400,9839,9839,0,0,9839,505,26,26,26,-4.367188500000006,1.1946852000000232,-5.56187370000003,4.0845885,0.0,0.19230769230769232,0.21479905234094346,467.2187996474454,0,
iron_trader,BTC_USDT,futures,2026-08-30,2026-09-06,20,,,,60,10,0.15,2.5,400,9839,9839,0,0,9839,505,27,27,27,-5.103384500000036,0.490005600000029,-5.5933901000000645,4.252784500000001,0.0,0.18518518518518517,0.08760440291837027,1129.738599677154,0,
iron_trader,BTC_USDT,futures,2026-08-30,2026-09-06,20,,,,60,10,0.3,2.5,400,9839,9839,0,0,9839,505,29,29,29,-4.902787799999988,0.490005600000029,-5.392793400000018,4.5639878000000005,0.0,0.1724137931034483,0.09086303955201165,1089.2630750605185,0,
iron_trader,BTC_USDT,futures,2026-08-30,2026-09-06,20,,,,60,10,0.5,2.5,400,9839,9839,0,0,9839,505,26,26,26,-6.155392299999977,0.2575329000000407,-6.412925200000018,4.0807923,0.0,0.11538461538461539,0.04015841319964873,1342.0081315576886,0,
iron_trader,BTC_USDT,futures,2026-08-30,2026-09-06,20,,,,20,10,0.15,3.5,200,9839,9839,0,0,9839,288,29,29,29,-6.630456299999983,0.49501090000001746,-7.125467200000001,4.566256300000001,0.0,0.20689655172413793,0.06947065870993237,150792.18863656258,0,
iron_trader,BTC_USDT,futures,2026-08-30,2026-09-06,20,,,,20,10,0.3,3.5,200,9839,9839,0,0,9839,288,28,28,28,-5.283411699999937,0.9335465000000059,-6.216958199999943,4.408011700000001,0.0,0.21428571428571427,0.15016129592121344,120177.53863652106,0,
iron_trader,BTC_USDT,futures,2026-08-30,2026-09-06,20,,,,20,10,0.5,3.5,200,9839,9839,0,0,9839,288,23,23,23,-5.696963299999978,0.5459386000000234,-6.2429019000000014,3.6103633000000004,0.0,0.08695652173913043,0.08744949203831366,129576.43863653441,0,
iron_trader,BTC_USDT,futures,2026-08-30,2026-09-06,20,,,,60,10,0.15,3.5,200,9839,9839,0,0,9839,288,29,29,29,-6.319985600000001,0.6449359000000175,-6.964921500000019,4.5659856,0.0,0.20689655172413793,0.09259772705263308,143736.0363638264,0,
iron_trader,BTC_USDT,futures,2026-08-30,2026-09-06,20,,,,60,10,0.3,3.5,200,9839,9839,0,0,9839,288,27,27,27,-5.053072599999983,1.0834715000000057,-6.1365440999999885,4.2518726000000004,0.0,0.2222222222222222,0.176560533476816,114942.55909106064,0,
iron_trader,BTC_USDT,futures,2026-08-30,2026-09-06,20,,,,60,10,0.5,3.5,200,9839,9839,0,0,9839,288,23,23,23,-5.672001299999995,0.5459386000000234,-6.217939900000019,3.610601300000001,0.0,0.08695652173913043,0.08780055915304387,129009.12045471588,0,
iron_trader,BTC_USDT,futures,2026-08-30,2026-09-06,20,,,,20,10,0.15,3.5,400,9839,9839,0,0,9839,505,32,32,32,-5.507251799999947,1.3149038000000233,-6.822155599999972,5.0436518,0.0,0.28125,0.19274022421887133,1211.229176755424,0,
iron_trader,BTC_USDT,futures,2026-08-30,2026-09-06,20,,,,20,10,0.3,3.5,400,9839,9839,0,0,9839,505,31,31,31,-3.7383063999999306,1.7582112000000114,-5.496517599999942,4.8855064,0.0,0.3225806451612903,0.3198772983097571,855.261945117007,0,
iron_trader,BTC_USDT,futures,2026-08-30,2026-09-06,20,,,,20,10,0.5,3.5,400,9839,9839,0,0,9839,505,26,26,26,-3.970180599999954,1.9633713000000403,-5.933551899999995,4.0849806,0.0,0.2692307692307692,0.3308930861462663,371.56446850302507,0,
iron_trader,BTC_USDT,futures,2026-08-30,2026-09-06,20,,,,60,10,0.15,3.5,400,9839,9839,0,0,9839,505,32,32,32,-4.888286599999954,1.447251400000035,-6.335537999999989,5.0430866,0.0,0.3125,0.22843385991845325,1086.3370863599466,0,
iron_trader,BTC_USDT,futures,2026-08-30,2026-09-06,20,,,,60,10,0.3,3.5,400,9839,9839,0,0,9839,505,33,33,33,-4.265503099999948,1.890558800000023,-6.156061899999971,5.196903100000001,0.0,0.3333333333333333,0.30710522907510596,961.6373890233853,0,
iron_trader,BTC_USDT,futures,2026-08-30,2026-09-06,20,,,,60,10,0.5,3.5,400,9839,9839,0,0,9839,505,26,26,26,-5.98973039999996,0.7771436000000466,-6.766874000000007,4.0809304,0.0,0.19230769230769232,0.11484528897686669,1309.5444309927136,0,
iron_trader,BTC_USDT,futures,2026-08-30,2026-09-06,20,,,,20,10,0.15,5,200,9839,9839,0,0,9839,288,24,24,24,-5.336805899999948,0.7362310000000116,-6.073036899999959,3.7782059000000014,0.0,0.125,0.12122946264331386,121391.04318197747,0,
iron_trader,BTC_USDT,futures,2026-08-30,2026-09-06,20,,,,20,10,0.3,5,200,9839,9839,0,0,9839,288,23,23,23,-4.78395789999996,0.7362310000000116,-5.520188899999972,3.6161579000000006,0.0,0.13043478260869565,0.133370617081603,108826.31590923383,0,
iron_trader,BTC_USDT,futures,2026-08-30,2026-09-06,20,,,,20,10,0.5,5,200,9839,9839,0,0,9839,288,22,22,22,-5.3673809999999715,0.5169237000000175,-5.884304699999989,3.4573810000000003,0.0,0.045454545454545456,0.08784788116088185,122085.93181834253,0,
iron_trader,BTC_USDT,futures,2026-08-30,2026-09-06,20,,,,60,10,0.15,5,200,9839,9839,0,0,9839,288,23,23,23,-5.244212499999984,0.46023029999999415,-5.704442799999978,3.616012500000001,0.0,0.13043478260869565,0.08067927335514627,119286.64772743003,0,
iron_trader,BTC_USDT,futures,2026-08-30,2026-09-06,20,,,,60,10,0.3,5,200,9839,9839,0,0,9839,288,23,23,23,-5.157610900000008,0.46023029999999415,-5.617841200000002,3.6170109,0.0,0.13043478260869565,0.08192298137583419,117318.4295456098,0,
iron_trader,BTC_USDT,futures,2026-08-30,2026-09-06,20,,,,60,10,0.5,5,200,9839,9839,0,0,9839,288,21,21,21,-6.129179000000007,0.0,-6.129179000000007,3.299579,0.0,0.0,0.0,139399.52272745717,0,
iron_trader,BTC_USDT,futures,2026-08-30,2026-09-06,20,,,,20,10,0.15,5,400,9839,9839,0,0,9839,505,27,27,27,-4.516461199999913,1.9024445000000232,-6.418905699999936,4.2564612,0.0,0.25925925925925924,0.29638143772700104,592.7008628257148,0,
iron_trader,BTC_USDT,futures,2026-08-30,2026-09-06,20,,,,20,10,0.3,5,400,9839,9839,0,0,9839,505,26,26,26,-3.807445499999919,1.9034182000000346,-5.710863699999954,4.094845500000001,0.0,0.3076923076923077,0.3332977812095305,517.6060313245629,0,
iron_trader,BTC_USDT,futures,2026-08-30,2026-09-06,20,,,,20,10,0.5,5,400,9839,9839,0,0,9839,505,24,24,24,-2.87684309999989,2.5687242000000463,-5.4455672999999365,3.7742430999999996,0.0,0.25,0.47170920098629143,276.01228683525414,0,
iron_trader,BTC_USDT,futures,2026-08-30,2026-09-06,20,,,,60,10,0.15,5,400,9839,9839,0,0,9839,505,26,26,26,-3.5264470999998903,2.145736600000064,-5.672183699999954,4.0938471000000005,0.0,0.3076923076923077,0.37829109801223143,547.0399716648224,0,
iron_trader,BTC_USDT,futures,2026-08-30,2026-09-06,20,,,,60,10,0.3,5,400,9839,9839,0,0,9839,505,28,28,28,-3.8992753999998904,2.150508400000064,-6.049783799999953,4.405675400000001,0.0,0.32142857142857145,0.35546863674699924,594.9075089389926,0,
iron_trader,BTC_USDT,futures,2026-08-30,2026-09-06,20,,,,60,10,0.5,5,400,9839,9839,0,0,9839,505,25,25,25,-4.455499799999942,2.046229800000035,-6.501729599999978,3.9274997999999997,0.0,0.2,0.31472083982084426,416.05023617292886,0,
